Episode: 319, Total numsteps: 4850, Episode steps: 22, Reward: -99.72, Cost: 0

Episode: 320, Total numsteps: 4861, Episode steps: 11, Reward: -98.68, Cost: 0

Episode: 321, Total numsteps: 4863, Episode steps: 2, Reward: -98.15, Cost: 0

Episode: 322, Total numsteps: 4870, Episode steps: 7, Reward: -98.26, Cost: 0

Episode: 323, Total numsteps: 4878, Episode steps: 8, Reward: -98.9, Cost: 0

Episode: 324, Total numsteps: 4886, Episode steps: 8, Reward: -99.59, Cost: 0

Episode: 325, Total numsteps: 4897, Episode steps: 11, Reward: -99.34, Cost: 0

